Game Id;PlayerId;TeamId;Game Rating;SA;GA;SV;SV%;TOI;PIM
18650;13529;26;0;0;0;0;.00nan;0;0
18658;11977;19;48;30;5;25;.833;3572650;0
18658;14026;19;0;0;0;0;.00nan;0;0
18658;1469;230;86;37;3;34;.919;3600000;0
18658;14140;230;0;0;0;0;.00nan;0;0
18673;181;15;57;28;4;24;.857;3546300;0
18673;13028;15;0;0;0;0;.00nan;0;0
18673;13559;216;0;0;0;0;.00nan;0;0
18673;13702;216;88;38;3;35;.921;3600000;0
18674;647;0;86;25;1;24;.960;3600000;0
18674;1285;217;79;28;2;26;.929;3600000;0
18674;1734;217;0;0;0;0;.00nan;0;0
18674;12491;0;0;0;0;0;.00nan;0;0
18634;684;18;0;0;0;0;.00nan;0;0
18634;1879;18;84;38;3;35;.921;3600000;0
18634;13264;16;0;0;0;0;.00nan;0;0
18634;13550;16;88;32;2;30;.938;3600000;0
18657;1395;8;0;0;0;0;.00nan;0;0
18657;1430;10;0;0;0;0;.00nan;0;0
18657;12517;10;65;42;6;36;.857;3621900;0
18657;13105;8;39;24;5;19;.792;3621900;0
18692;341;221;0;0;0;0;.00nan;0;0
18692;1430;10;49;34;6;28;.824;3600000;0
18692;12009;221;83;22;1;21;.955;3600000;0
18692;12517;10;0;0;0;0;.00nan;0;0
18729;842;11;0;0;0;0;.00nan;0;0
18729;1125;12;84;29;2;27;.931;3600000;0
18729;1582;11;57;34;5;29;.853;3600000;0
18729;12482;12;0;0;0;0;.00nan;0;0
18668;420;229;0;0;0;0;.00nan;0;0
18668;774;229;67;13;1;12;.923;3600000;0
18668;13521;227;74;37;4;33;.892;3600000;0
18668;13528;227;0;0;0;0;.00nan;0;0
19001;12389;14;100;23;0;23;1.000;3600000;0
19001;12039;214;66;28;3;25;.893;3600000;0
19001;12226;214;0;0;0;0;.00nan;0;0
19001;15074;14;0;0;0;0;.00nan;0;0
18636;661;22;0;0;0;0;.00nan;0;0
18636;14509;22;50;42;7;35;.833;3600000;0
18636;13559;216;0;0;0;0;.00nan;0;0
18636;13702;216;64;20;2;18;.900;3600000;0
18652;246;224;0;0;0;0;.00nan;0;0
18652;12077;5;100;28;0;28;1.000;3600000;0
18652;12130;5;0;0;0;0;.00nan;0;0
18652;13114;224;66;26;3;23;.885;3600000;0
18642;813;220;88;32;2;30;.938;3600000;0
18642;1395;8;53;27;4;23;.852;3570550;0
18642;13105;8;0;0;0;0;.00nan;0;0
18642;13535;220;0;0;0;0;.00nan;0;0
18772;11977;19;0;0;0;0;.00nan;0;0
18772;14026;19;27;22;6;16;.727;3600000;0
18772;842;11;73;19;1;18;.947;3600000;0
18772;1582;11;0;0;0;0;.00nan;0;0
19808;684;18;0;0;0;0;.00nan;0;0
19808;1125;12;0;0;0;0;.00nan;0;0
19808;1879;18;100;38;2;36;.947;3600000;0
19808;12482;12;68;27;3;24;.889;3514000;0
18661;813;220;75;31;3;28;.903;3382400;0
18661;13060;24;59;6;0;6;1.000;518250;0
18661;13535;220;27;5;3;2;.400;217600;0
18661;15759;24;47;38;7;31;.816;3025650;0
18670;819;20;93;36;2;34;.944;3900000;0
18670;1452;20;0;0;0;0;.00nan;0;0
18670;14996;21;100;40;2;38;.950;3900000;0
18670;12533;21;0;0;0;0;.00nan;0;0
18648;661;22;0;0;0;0;.00nan;0;0
18648;14509;22;100;30;0;30;1.000;3600000;0
18648;13264;16;0;0;0;0;.00nan;0;0
18648;13550;16;59;23;3;20;.870;3600000;0
19788;97;17;0;0;0;0;.00nan;0;0
19788;341;221;0;0;0;0;.00nan;0;0
19788;1552;17;100;27;0;27;1.000;3600000;0
19788;12009;221;73;20;1;19;.950;3547050;0
18656;1285;217;0;0;0;0;.00nan;0;0
