PlayerId;TeamId;FranchiseId;GP;G;A;+/-;PIM;PP G;PP A;SH G;SH A;Fights;Fights_Won;HIT;GvA;TkA;SB;GR;Game Rating Off;Game Rating Def;SOG;TOI;PPTOI;SHTOI;PDO;GF/60;GA/60;SF/60;SA/60;CF;CA;CF%;CF% rel;FF;FA;FF%;FF% rel;GWG;FO;FOW
12397;17;17;28;14;13;5;43;4;2;1;1;3;1;13;16;26;12;70;64;73;52;22987;7012;1187;99.3;3.6;2.8;32.4;24.0;382;263;59.2;3.4;246;183;57.3;1.2;2;391;233
955;20;20;32;5;18;17;25;2;6;0;0;1;0;23;17;37;35;74;71;70;91;35591;7975;2677;103.2;3.8;1.9;29.5;19.5;486;329;59.6;0.9;339;229;59.7;-1.6;2;0;0
957;26;26;31;0;6;-15;26;0;1;0;0;0;0;39;6;16;65;63;52;70;29;31929;1282;2399;94.2;1.6;3.0;27.1;26.3;430;433;49.8;2.2;291;270;51.9;3.9;0;0;0
960;0;0;32;9;7;12;10;0;0;3;0;0;0;80;28;20;19;68;63;72;76;24516;175;7337;100.0;3.4;2.3;33.9;23.5;406;292;58.2;3.3;277;189;59.4;3.4;2;12;5
966;23;23;15;2;4;1;8;0;0;0;0;0;0;25;10;2;0;59;54;61;25;8506;23;35;98.6;3.0;2.5;35.1;25.8;151;102;59.7;3.9;94;69;57.7;1.4;0;0;0
968;15;15;30;14;13;0;30;6;5;0;2;0;0;25;16;21;11;71;65;71;69;24184;7798;1017;99.9;2.5;2.7;26.1;27.4;297;307;49.2;0.0;208;222;48.4;-1.0;7;409;175
972;23;23;33;0;7;1;22;0;1;0;1;0;0;12;5;21;57;62;51;71;22;29150;470;1599;98.7;2.2;2.2;30.3;25.6;440;395;52.7;-3.4;284;243;53.9;-2.1;0;0;0
980;3;3;36;4;16;24;12;2;4;0;3;0;0;37;14;26;70;70;61;80;68;37892;9604;6798;105.6;3.4;1.5;29.3;25.0;528;483;52.2;0.9;354;313;53.1;-0.4;2;0;0
985;18;18;32;9;10;1;15;0;1;0;1;1;0;63;29;20;21;65;58;70;56;23410;1578;6566;101.5;2.9;2.8;26.4;28.9;294;320;47.9;-1.1;198;223;47.0;0.1;0;23;10
989;20;20;32;21;11;32;49;1;1;0;0;1;1;26;34;19;10;71;67;73;84;28681;4712;532;110.5;5.6;1.4;33.3;21.3;431;290;59.8;1.1;305;204;59.9;-1.2;6;308;164
990;214;214;35;2;3;-5;47;1;1;0;0;3;1;39;32;14;14;60;51;66;29;17843;1316;3631;98.8;1.8;2.8;19.6;27.0;171;230;42.6;-6.2;112;157;41.6;-7.6;1;67;24
997;24;24;28;4;2;-2;40;2;0;0;0;4;1;24;7;5;7;60;54;62;24;12096;3601;151;100.8;1.5;1.8;23.5;32.4;124;184;40.3;-5.4;93;126;42.5;-5.4;0;2;0
1015;8;8;32;7;11;5;23;3;1;1;0;1;0;36;8;12;35;63;58;66;42;28425;2109;2730;102.3;3.0;2.5;27.4;28.9;357;368;49.2;-2.3;246;276;47.1;-3.3;0;0;0
1022;9;9;32;1;9;-4;35;0;4;0;1;1;1;61;9;32;51;72;56;81;41;34445;7804;5319;102.7;1.9;2.2;17.6;27.4;300;451;39.9;-2.6;203;311;39.5;-2.0;0;0;0
