PlayerId;Year;TeamId;LeagueId;GP;G;A;PIM;+/-;PP G;PP A;SH G;SH A;GR;GWG;SOG;FO;FO W;HIT;GvA;TkA;SB;TOI;PPTOI;SHTOI;Fights;Fights Won
2966;1960;0;0;7;0;2;8;0;0;0;0;0;66;0;11;1;1;18;0;1;1;3577;632;196;0;0
2966;1961;0;0;7;1;7;21;2;0;0;0;0;68;0;5;2;2;12;2;2;1;5028;0;0;1;1
3080;1947;5;9999;5;0;2;2;0;0;2;0;0;65;0;12;0;0;4;0;1;2;5176;875;280;0;0
3080;1948;5;9999;5;0;1;4;-1;0;0;0;0;67;0;9;0;0;9;0;3;3;6176;567;159;0;0
3080;1949;5;9999;5;0;2;4;-2;0;1;0;0;61;0;17;0;0;7;1;1;4;5869;392;252;0;0
3080;1950;0;9999;5;1;0;2;-1;0;0;0;0;64;0;7;0;0;6;3;2;3;5461;355;336;0;0
3080;1950;0;0;7;0;1;2;-7;0;0;0;0;55;0;16;0;0;10;3;3;2;7579;656;244;0;0
3080;1951;0;0;7;1;0;2;-3;0;0;0;0;58;0;12;1;1;5;3;6;3;7687;521;335;0;0
3080;1952;0;0;7;0;0;4;0;0;0;0;0;64;0;17;0;0;9;3;5;9;7773;878;171;0;0
3080;1953;0;0;6;1;0;4;-1;0;0;0;0;64;0;20;0;0;9;1;3;0;6495;1014;344;0;0
3080;1954;0;0;7;0;0;6;2;0;0;0;0;69;0;13;0;0;16;2;10;7;7364;1329;283;0;0
3080;1955;0;0;7;0;1;8;-1;0;0;0;0;63;0;11;0;0;8;1;6;10;7005;1027;357;0;0
3080;1956;0;0;7;0;2;2;-3;0;0;0;0;60;0;9;0;0;10;2;6;10;7238;480;272;0;0
3080;1957;0;0;7;0;1;6;-1;0;0;0;0;65;0;17;0;0;19;2;5;8;5843;784;1398;0;0
3080;1958;0;0;2;0;0;0;-1;0;0;0;0;66;0;8;0;0;4;0;1;2;1482;277;459;0;0
135;1943;8;9999;5;0;2;7;-2;0;0;0;0;60;0;14;0;0;8;1;0;2;4951;147;143;1;0
135;1944;0;9999;5;1;2;4;1;1;0;0;0;67;0;15;6;2;11;1;5;3;5552;1041;131;0;0
135;1947;10;9999;5;1;2;6;2;0;1;0;0;67;0;23;0;0;7;1;4;4;5195;1345;312;0;0
135;1948;10;9999;5;0;1;2;-2;0;1;0;0;64;0;11;0;0;8;0;1;4;4970;821;389;0;0
