Game Id;PlayerId;TeamId;Game Rating;Game Rating Off;Game Rating Def;G;A;+/-;SOG;MS;BS;PIM;HT;TK;GV;SHF;TOT;PP;SH;EV;FOW;FOL;FO%;Team Shots on;Team Shots Against on;Team Shots Missed on;Team Shots Missed Against on;Team Shots Blocked on;Team Shots Blocked Against on;Team Goals on;Team Goal Against on;Team Shots off;Team Shots Against off;Team Shots Missed off;Team Shots Missed Against off;Team Shots Blocked off;Team Shots Blocked Against off;Team Goals off;Team Goal Against off;OZ Starts;NZ Starts;DZ Starts;Team OZ Starts;Team NZ Starts;Team DZ Starts;SQ0;SQ1;SQ2;SQ3;SQ4
9674;5248;10;65.6229;57.036;75.978;0;0;0;2;2;2;0;0;1;0;16;1091;0;80;1011;0;0;0;11;7;5;1;8;3;1;1;26;14;3;3;16;6;2;0;7;6;8;22;15;15;1;5;0;0;0
9674;5666;130;68.5771;53.641;77.238;0;0;-1;1;0;0;0;3;2;0;17;1154;0;36;1118;0;0;0;7;16;1;3;5;3;0;1;14;21;3;5;4;21;1;2;5;5;5;15;15;22;0;1;0;0;0
9674;4957;10;69.3;63.826;74.088;0;2;2;1;0;0;0;0;1;0;21;1300;148;50;1101;0;0;0;14;3;2;2;7;2;2;0;23;18;6;2;17;7;1;1;11;4;6;22;15;15;0;0;0;0;1
9674;4626;130;63.6497;56.81;63.283;0;0;-2;1;0;0;0;1;1;1;16;1141;97;0;1044;1;0;100.0;9;10;1;5;1;6;0;2;12;27;3;3;8;18;1;1;4;6;6;15;15;22;0;1;0;0;0
9674;4627;130;48.8714;47.1;48;0;0;-2;2;1;2;2;1;1;1;17;1086;0;40;1045;0;0;0;9;9;4;4;2;6;0;2;12;28;0;4;7;18;1;1;4;3;10;15;15;22;0;5;0;0;0
9674;3885;10;64.1694;57.95;67.76;0;0;0;0;0;0;0;0;0;1;18;952;0;0;951;9;5;64.3;11;9;3;2;8;4;0;0;26;12;5;2;16;5;3;1;4;4;6;22;15;15;0;0;0;0;0
9674;5439;130;54.5272;50;45.6;0;0;-1;1;0;0;0;0;0;0;7;315;0;0;315;0;0;0;2;4;1;0;2;3;0;1;19;33;3;8;7;21;1;2;2;3;1;15;15;22;0;1;0;0;0
9674;4381;10;68.694;62.605;65.945;0;0;-1;1;0;0;0;3;0;0;13;778;0;0;778;1;0;100.0;7;8;1;1;5;2;0;1;30;13;7;3;19;7;3;0;4;4;7;22;15;15;0;0;0;0;1
9674;3337;130;66.55;56.26;76.86;0;0;-1;2;1;2;0;3;0;0;20;1336;0;111;1224;0;0;0;10;10;3;4;1;7;0;1;11;27;1;4;8;17;1;2;4;4;9;15;15;22;2;2;1;0;0
9674;5679;130;84.8729;61.983;99;1;0;1;1;0;8;0;1;1;0;16;1139;97;28;1013;0;0;0;5;10;0;1;2;14;1;0;16;27;4;7;7;10;0;3;6;7;6;15;15;22;5;3;1;0;0
9674;5105;130;61.7729;44.7;69.93;0;0;-2;2;0;1;0;2;2;3;18;1292;0;79;1213;0;0;0;8;18;0;3;6;4;0;2;13;19;4;5;3;20;1;1;5;5;8;15;15;22;1;2;0;0;0
9674;5461;10;64.8955;58.235;69.454;1;0;2;7;1;0;0;0;0;1;17;1044;146;0;897;0;0;0;14;5;4;1;6;3;2;0;23;16;4;3;18;6;1;1;10;4;1;22;15;15;0;1;3;1;3
9674;5269;10;58.982;54.611;49.6;0;1;0;1;0;1;0;0;0;0;15;1074;0;47;1027;0;0;0;10;7;5;1;8;3;1;1;27;14;3;3;16;6;2;0;5;7;7;22;15;15;1;0;1;0;0
9674;5282;10;66.9717;57.23;78.246;0;1;1;2;0;1;2;1;1;0;17;1154;0;0;1154;0;0;0;12;5;2;2;7;2;1;0;25;16;6;2;17;7;2;1;7;4;5;22;15;15;1;0;2;0;0
9674;6183;130;59.8487;53.96;71.148;0;0;-1;1;0;1;2;0;0;0;17;1339;97;0;1242;8;11;42.1;5;19;2;2;5;10;0;1;16;18;2;6;4;14;1;2;6;7;9;15;15;22;1;0;1;0;0
9674;2831;10;79.394;71.345;83.006;1;1;2;7;1;0;0;6;0;3;24;1553;126;80;1346;3;2;60.0;16;6;3;2;11;4;2;0;21;15;5;2;13;5;1;1;9;6;7;22;15;15;0;1;1;5;1
9665;4594;120;62.7733;58.976;70.812;0;1;0;1;0;3;0;2;0;0;18;1127;0;178;948;0;0;0;12;8;1;2;4;6;1;1;10;13;1;2;6;4;0;1;1;4;5;10;14;12;2;2;0;0;0
9665;5051;5;64.8955;59.375;71.148;0;0;0;0;0;0;0;2;0;0;14;880;10;2;866;0;0;0;5;4;0;0;2;3;0;0;16;18;4;2;8;7;2;1;3;4;3;12;14;10;0;0;0;0;0
9665;5405;5;82.4359;75.145;86.999;1;1;2;3;1;1;0;0;1;0;18;1145;252;0;893;3;1;75.0;7;4;2;0;0;2;2;0;14;18;2;2;10;8;0;1;6;3;2;12;14;10;1;1;0;1;2
9665;5406;5;74.4333;54.999;84.546;0;0;1;4;0;1;0;3;0;0;18;1031;0;88;942;0;0;0;12;6;1;1;3;1;1;0;9;16;3;1;7;9;1;1;2;5;2;12;14;10;0;3;1;1;0
9665;5238;120;48.05;50;46;0;0;-1;2;0;0;0;1;0;1;7;333;0;60;273;0;0;0;1;3;0;0;1;1;0;1;21;18;2;4;9;9;1;1;1;1;1;10;14;12;0;0;1;1;0
9665;5411;5;81.4733;75.175;71.694;1;1;2;4;1;0;0;2;0;0;21;1328;282;35;1010;0;0;0;12;8;1;1;4;0;2;0;9;14;3;1;6;10;0;1;5;5;4;12;14;10;0;4;0;1;0
9665;4492;120;62.3071;58.685;69.93;0;0;-1;1;0;2;0;2;0;0;17;1016;18;54;943;0;0;0;6;7;2;2;1;4;0;1;16;14;0;2;9;6;1;1;1;5;0;10;14;12;0;3;0;0;0
9665;5080;120;63.879;53.675;76.109;0;0;0;1;0;0;0;0;2;3;16;1159;53;47;1057;0;1;0.0;10;9;0;1;2;3;1;1;12;12;2;3;8;7;0;1;4;4;3;10;14;12;0;0;1;0;0
9665;4751;120;63.5733;59.565;66.187;0;0;-1;1;0;0;2;1;0;1;21;1311;331;0;979;7;7;50.0;8;6;1;3;3;4;0;1;14;15;1;1;7;6;1;1;6;7;2;10;14;12;0;0;1;0;0
9665;4754;120;70.8217;65.475;72.828;0;1;0;5;0;0;2;2;0;0;15;1145;84;123;937;0;0;0;5;4;0;1;3;3;0;0;17;17;2;3;7;7;1;2;4;2;3;10;14;12;0;4;0;0;1
