PlayerId;Year;Team Id;League Id;GP;G;A;PIM;+/-;PP G;PP A;SH G;SH A;GR;GWG;SOG;FO;FO W;HIT;GvA;TkA;SB;TOI;PPTOI;SHTOI;Fights;Fights Won
2793;1985;218;9;4;1;2;2;1;0;0;0;0;60;0;4;5;2;2;1;0;6;4195;403;0;0;0
2793;1980;218;9;2;0;0;0;0;0;0;0;0;60;0;1;9;5;2;0;1;0;719;0;256;0;0
2793;1982;254;10;2;0;1;2;0;0;1;0;0;57;0;2;12;6;2;0;1;0;1881;484;63;0;0
2793;1983;218;9;4;1;1;0;-7;0;0;0;0;53;0;5;5;3;2;1;2;3;4253;154;149;0;0
2793;1984;218;9;4;2;1;0;-1;0;0;0;0;63;0;6;0;0;2;1;1;6;4490;221;214;0;0
2794;1986;302;12;11;2;4;0;-2;1;1;0;0;58;0;11;6;2;8;0;3;6;8786;885;0;0;0
2794;1984;302;12;12;4;2;4;-1;3;1;0;0;63;1;18;2;1;19;6;5;10;9419;2089;35;0;0
2794;1980;218;9;13;2;4;4;-4;0;0;0;0;67;0;34;17;6;15;3;4;11;15209;1671;538;0;0
2795;1979;279;0;3;0;0;0;-1;0;0;0;0;62;0;6;35;14;5;1;2;0;2530;177;97;0;0
2795;1980;279;0;4;1;1;0;0;0;0;0;0;55;0;4;32;16;2;4;0;0;2043;0;113;0;0
2795;1981;0;0;12;3;3;4;3;0;0;0;0;60;0;11;9;5;10;6;1;2;7676;0;0;0;0
2795;1982;0;0;3;0;0;0;-2;0;0;0;0;62;0;3;1;0;1;0;1;0;2361;0;24;0;0
2795;1983;0;0;9;0;0;2;-4;0;0;0;0;57;0;2;2;1;2;3;1;1;4260;0;0;0;0
2796;1986;21;0;8;0;0;4;-8;0;0;0;0;58;0;10;10;5;8;5;2;7;5505;1952;687;0;0
2796;1985;21;0;4;0;1;0;-7;0;1;0;0;64;0;7;5;2;7;2;1;3;3029;682;149;0;0
2797;1982;237;9;6;2;1;2;2;0;0;0;0;64;1;15;0;0;2;3;5;9;6544;73;346;0;0
2797;1983;237;9;13;2;10;6;10;0;1;0;0;67;0;40;0;0;13;9;6;26;15424;1938;754;0;0
2797;1984;3;0;22;0;15;10;-4;0;6;0;1;70;0;46;0;0;34;6;13;42;22914;3427;581;0;0
2797;1985;3;0;12;3;12;14;-3;0;1;0;2;73;0;27;0;0;24;1;14;27;13098;481;465;0;0
2798;1986;296;12;7;0;3;0;-5;0;0;0;0;56;0;6;87;35;14;2;2;11;6324;0;540;0;0
2798;1985;292;12;3;0;0;0;-1;0;0;0;0;55;0;0;11;3;4;2;0;3;1138;0;129;0;0
2798;1982;255;10;6;3;4;2;2;0;3;0;0;66;0;22;112;50;6;4;1;0;6624;778;0;0;0
2799;1986;296;12;7;0;1;0;-5;0;0;0;0;51;0;6;24;12;6;2;3;3;4427;22;232;0;0
2799;1985;296;12;4;1;1;2;-2;0;0;0;1;60;0;6;3;2;7;3;0;0;3114;26;392;0;0
2799;1984;296;12;4;1;0;12;-6;0;0;0;0;49;0;5;0;0;7;1;1;0;3945;0;0;0;0
2799;1980;250;10;7;3;1;2;-1;1;0;1;0;66;0;18;91;49;9;5;3;7;7328;142;332;0;0
2799;1981;250;10;10;0;2;12;1;0;0;0;0;72;0;30;21;8;13;10;4;4;13828;1432;682;0;0
2800;1982;233;9;14;2;6;2;-3;1;0;0;0;56;0;19;0;0;4;3;8;22;17301;1299;787;0;0
2800;1983;233;9;9;5;5;0;14;0;0;0;0;63;1;20;0;0;0;2;7;12;11087;1398;494;0;0
2800;1984;233;9;7;2;1;0;-2;1;0;0;0;60;1;21;0;0;7;1;9;11;8782;1135;390;0;0
2800;1984;17;0;12;1;2;2;9;0;0;0;0;63;0;8;0;0;6;2;4;18;10648;0;645;0;0
2801;1980;242;10;3;1;1;0;2;0;1;0;0;62;1;11;0;0;1;1;0;1;3253;332;162;0;0
2801;1979;242;10;3;1;2;0;2;0;1;0;1;68;0;7;0;0;1;1;1;1;3335;309;260;0;0
2802;1986;294;12;5;2;4;2;-1;0;2;0;0;59;0;9;64;33;2;1;1;5;4097;1070;0;0;0
2803;1984;297;12;4;0;3;2;-3;0;0;0;0;54;0;7;0;0;3;0;1;4;3329;137;29;0;0
2803;1980;280;0;3;0;0;2;-2;0;0;0;0;56;0;3;0;0;3;2;0;0;1628;21;3;0;0
2804;1980;14;0;2;0;0;0;-1;0;0;0;0;62;0;2;0;0;5;0;1;1;2137;0;0;0;0
2804;1982;254;10;3;0;1;2;-5;0;0;0;0;56;0;6;0;0;5;1;1;9;3197;8;146;0;0
2804;1984;14;0;8;0;2;0;-11;0;0;0;0;53;0;15;0;0;9;3;5;16;9425;184;390;0;0
2806;1980;15;0;4;0;1;0;-2;0;0;0;0;55;0;4;45;29;1;7;0;5;3756;0;0;0;0
2807;1986;22;0;4;1;2;14;-1;0;0;0;0;58;0;4;23;11;2;1;1;2;2420;0;134;0;0
2807;1983;224;9;1;0;0;0;0;0;0;0;0;54;0;1;4;0;0;0;0;1;415;23;0;0;0
2807;1984;224;9;3;1;1;0;2;0;0;0;0;67;0;2;47;19;3;0;3;5;3086;119;290;0;0
2808;1986;285;12;6;4;3;2;0;2;0;0;0;58;0;17;0;0;8;1;3;5;7413;1067;594;0;0
2808;1985;285;12;17;2;5;4;-2;1;1;0;0;60;1;44;0;0;15;8;8;17;18306;3026;1028;0;0
2808;1984;214;9;11;0;4;0;3;0;0;0;0;53;0;20;0;0;5;1;1;7;10447;0;865;0;0
