PlayerId;Year;Team Id;League Id;GP;GS;Min;W;L;T/OL;ENG;SO;GA;SA;GR
3957;1981;180;6;40;37;138291;29;9;2;1;0;171;1147;60
3957;1980;180;6;25;24;86920;13;8;4;0;0;119;745;50
3957;1979;180;6;19;17;65388;10;8;1;1;0;95;558;48
3976;1986;186;3;2;2;7200;2;0;0;0;0;6;62;57
3976;1985;186;3;37;33;118877;16;16;5;2;0;130;990;54
3976;1984;186;3;21;19;67240;8;11;2;1;0;84;567;55
3976;1983;186;3;27;27;92204;16;8;3;1;0;96;779;59
3976;1982;186;3;30;25;88026;14;15;1;2;0;113;735;54
3976;1981;180;6;45;44;153288;27;14;4;1;0;209;1285;59
3976;1980;180;6;23;23;79616;14;8;1;3;0;107;668;49
3976;1979;180;6;25;23;84877;11;12;2;3;0;111;731;48
3985;1986;186;3;1;1;3600;1;0;0;0;0;2;36;44
3985;1985;186;3;34;30;113882;19;10;5;2;0;131;957;55
3985;1984;186;3;34;32;114771;19;12;3;2;0;112;936;54
3985;1983;186;3;28;28;94749;16;10;2;2;0;106;749;55
3985;1982;186;3;25;23;85286;15;8;2;2;0;93;697;56
3985;1981;180;6;27;26;94902;12;13;2;4;0;137;782;56
3985;1980;180;6;17;16;55262;11;6;0;3;0;82;469;48
3985;1979;180;6;24;23;83329;17;6;1;2;0;119;724;47
4029;1986;186;3;2;2;7146;1;1;0;0;0;9;55;56
4029;1985;186;3;32;31;109792;19;12;1;0;0;113;893;54
4029;1984;186;3;28;28;99256;14;10;4;0;0;103;795;55
4029;1983;186;3;32;30;102003;17;13;2;0;0;128;861;54
4029;1982;186;3;35;32;110434;14;20;1;0;0;144;923;55
4029;1981;179;6;31;31;107544;18;13;0;1;0;150;883;59
4029;1980;179;6;22;22;78590;10;9;3;0;0;100;661;50
4029;1979;179;6;22;20;70958;7;14;1;2;0;116;573;48
4053;1986;168;5;1;1;3600;1;0;0;0;0;8;34;47
4053;1985;168;5;27;27;91013;7;18;2;5;0;215;746;46
4053;1984;168;5;35;33;111615;7;26;2;1;0;278;945;45
4053;1983;168;5;30;27;99918;11;18;1;3;0;233;853;48
4053;1982;168;5;27;24;88289;2;25;0;3;0;221;756;46
4053;1981;168;5;35;35;120528;8;26;1;1;0;274;1010;45
4053;1980;168;5;32;30;96874;8;20;4;2;0;227;811;43
4053;1979;168;5;28;26;88722;7;20;1;3;0;212;773;43
4054;1985;168;5;35;33;114404;1;34;0;5;0;369;981;43
4054;1984;168;5;32;31;96400;1;31;0;4;0;343;805;42
4054;1983;168;5;30;30;102852;3;27;0;3;0;292;867;44
4054;1982;168;5;36;32;112236;5;29;2;5;0;342;940;43
4054;1981;168;5;31;28;97254;0;29;2;2;0;297;779;44
4054;1980;168;5;33;32;110679;9;22;2;3;0;236;935;43
4054;1979;168;5;27;25;84846;5;19;3;3;0;191;714;42
4055;1986;168;5;1;1;3532;0;1;0;0;0;6;22;45
4055;1985;168;5;33;32;110653;5;24;4;6;0;293;929;43
4055;1984;168;5;28;27;97271;5;23;0;3;0;246;848;44
4055;1983;168;5;39;37;121541;5;32;2;7;0;341;1024;45
4055;1982;168;5;32;32;111013;5;26;1;2;0;256;932;47
4055;1981;168;5;30;30;98592;5;25;0;5;0;225;857;44
4055;1980;168;5;33;32;111831;13;19;1;3;0;221;930;43
4055;1979;168;5;24;23;78739;6;17;1;2;0;166;669;40
4077;1986;171;5;1;1;3528;0;1;0;0;0;6;29;46
4077;1985;171;5;31;31;101871;6;24;1;4;0;253;860;46
4077;1984;171;5;31;29;91524;3;27;1;3;0;239;800;48
4077;1983;171;5;33;29;97393;6;24;3;2;0;255;767;47
4077;1982;171;5;28;27;89702;6;21;1;1;0;207;765;47
4077;1981;171;5;30;30;102568;10;18;2;3;0;209;805;47
4077;1980;171;5;33;31;113040;9;24;0;5;0;218;941;42
4077;1979;171;5;24;22;77114;3;20;1;6;0;193;647;42
4078;1986;171;5;1;1;3901;1;0;0;0;0;5;27;44
4078;1985;171;5;35;33;121369;7;26;2;8;0;278;1041;46
4078;1984;171;5;38;35;119475;9;27;2;7;0;293;1019;47
4078;1983;171;5;32;31;100026;6;25;1;6;0;245;832;48
4078;1982;171;5;32;28;107956;9;22;1;4;0;220;893;47
4078;1981;171;5;35;30;106864;12;23;0;6;0;250;852;48
4078;1980;171;5;37;33;116912;13;22;2;3;0;219;979;44
4078;1979;171;5;28;26;90485;6;20;2;3;0;218;784;42
4079;1986;171;5;1;1;2058;0;1;0;0;0;9;10;43
4079;1985;171;5;32;31;109309;4;27;1;2;0;286;879;46
4079;1984;171;5;37;35;122815;6;30;1;4;0;297;1005;45
4079;1983;171;5;27;27;85299;6;19;2;2;0;210;731;46
4079;1982;171;5;33;32;111742;4;27;2;4;0;280;978;47
4079;1981;171;5;38;35;119259;8;23;7;5;0;291;1024;46
4079;1980;171;5;38;37;125068;8;30;0;4;0;261;1077;42
4079;1979;171;5;26;26;86077;5;19;2;1;0;191;710;42
4104;1986;186;3;1;1;3600;0;1;0;0;0;7;30;43
4104;1985;186;3;27;27;86822;2;25;0;3;0;211;743;43
4104;1984;186;3;33;32;108937;4;27;2;0;0;239;900;43
4104;1983;186;3;29;29;97746;6;23;0;2;0;195;792;45
4104;1982;186;3;39;37;131182;11;25;3;2;0;236;1110;44
4104;1981;186;3;30;29;92555;8;22;0;4;0;164;777;46
4104;1980;186;3;37;37;127718;12;23;2;4;0;191;1061;42
4104;1979;186;3;29;28;92048;8;19;2;3;0;117;757;44
4105;1986;186;3;1;1;3537;0;1;0;1;0;7;22;45
4105;1985;186;3;32;31;98669;1;30;1;0;0;223;826;43
4105;1984;186;3;31;30;100515;7;23;1;2;0;178;843;43
4105;1983;186;3;35;33;115195;7;28;0;6;0;205;939;43
4105;1982;186;3;31;30;105067;11;20;0;4;0;155;859;45
4105;1981;186;3;32;30;100296;6;25;1;6;0;172;841;46
4105;1980;186;3;29;28;94496;12;16;1;2;0;146;783;44
4105;1979;186;3;25;25;87833;7;18;0;1;0;122;724;44
4106;1986;186;3;1;1;3600;0;1;0;0;0;6;38;43
4106;1985;186;3;30;28;103598;9;20;1;3;0;159;868;46
4106;1984;186;3;32;30;95133;6;26;0;5;0;189;804;47
4106;1983;186;3;30;28;93272;10;18;2;3;0;145;794;47
4106;1982;186;3;34;32;114600;9;22;3;2;0;183;904;48
